qa_id,query,ground_truth,llm_answer,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f,bleu,cosine_sim,self_checker,map@1,map@3,map@5,map@10,mrr@1,mrr@3,mrr@5,mrr@10,hit@1,hit@3,hit@5,hit@10,llm_eval@1,llm_eval@3,llm_eval@5,llm_eval@10
q376,What was the name of the work written by Louis Pierre Vieillot published two years after he described the great blue turao as Musophaga cristata?,Ornithologie,"Analyse d'une nouvelle Ornithologie Elémentaire
",0.14285714285714285,1.0,0.25,0.0,0.0,0.0,0.14285714285714285,1.0,0.25,0.10682175159905853,0.73452228307724,Yes,1.0,1.0,0.95,0.906795634920635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q377,What military awards were received by the General originally scheduled to lead Operation Torch before Lieutenant General Dwight D. Eisenhower was given command of the operation?,"Joseph Stilwell was originally scheduled to lead Operation Torch before Lieutenant General Dwight D. Eisenhower was given command of the operation. Stillwell received a Distinguished Service Cross, two Army Distinguished Service Medals, a Legion of Merit award, and a Bronze Star during his military career.","The answer is not found in the context.
",0.125,0.022222222222222223,0.03773584905660377,0.0,0.0,0.0,0.125,0.022222222222222223,0.03773584905660377,0.0005331623536597432,0.05585959181189537,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
q378,"From United States Former President Bill Clinton through Former President Donald Trump, which president in this time period has published the greatest number of books as of August 1, 2024? Please exclude from that count any books you find that are authored by someone else about a particular former president. ",Former President Bill Clinton has published seven books through 2024.,"Donald Trump
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894381880760193,No,0.0,0.3333333333333333,0.41666666666666663,0.4523809523809524,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q379,What US president was born in the same year that the Treaty of Resht was signed?,George Washington,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06369629502296448,No,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q380,Which horse won the Kentucky Derby during the same calendar year in which John Hinckley Jr. attempted to assassinate U.S. President Ronald Reagan?,Pleasant Colony,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696239247918129,No,1.0,1.0,0.95,0.8972222222222223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q381,Milton Friedman won the Nobel Prize for Economics in 1976. What was the name of the Nobel Peace Prize winning wife of the economist who won the Nobel Prize for Economics two years before Friedman did?,Alva Myrdal,"Alva Myrdal
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0000001192092896,Yes,1.0,1.0,1.0,0.9765432098765432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
q382,"When Justin Trudeau was elected as Prime Minister of Canada, who was the current Prime Minister of France?",Manuel Valls,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947805643081665,No,1.0,1.0,0.7,0.7260912698412698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q383,This town was the original location of the tallest Christmas Tree displayed at the Rockefeller Center. This was also home to the author of a famous children's book series. What is the name of this series?,Doctor Dolittle,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12418057024478912,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q384,"Houston, Texas had dozens of airports as of January 1, 2024. Find the three-letter IATA code of the airport in which the longest runway was exactly 7000 feet long, and rearrange those letters to match that of another airport at that time.  Here are your hints: The last letter of the re-arranged code is ""J"". The new airport was located in China.   With this information, what was the IATA code of this airport?",LNJ,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15905097126960754,No,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q385,How many years earlier did Wimbledon start compared to the birthdate of the winner of the 2019 tournament.,110 years,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824725553393364,No,1.0,1.0,1.0,0.8111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q386,The starship USS Enterprise has a registry number containing the founding year of what Ivy League university?,Yale University,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594249725341797,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q387,What two cities hosted the Summer Olympic Games between when the television shows featuring characters Olivia Benson and Meredith Grey started airing?,"Sydney, Australia, and Athens, Greece","The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129378005862236,No,1.0,1.0,1.0,0.8857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q388,Who had their twenty-first number one hit on the US Billboard Hot Country Songs chart the same week Carly Rae Jepsen hit #39 on the Australia ARIA Top 50 Singles chart?,Kenny Chesney,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059429388493299484,No,1.0,1.0,1.0,0.8111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q389,What was the word that featured the least in the longest recorded quotation by the chimpanzee named after the recipient of the 2011 Sydney Peace Prize?   ,You,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614493578672409,No,1.0,0.8333333333333333,0.8055555555555556,0.7470238095238095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q390,What song was #1 on Billboard's Hot 100 for the most days during the Cuban Missile Crisis?,Monster Mash' by Bobby 'Boris' Pickett & the Crypt-Kickers,"The answer is not found in the context.
",0.125,0.1111111111111111,0.11764705882352941,0.0,0.0,0.0,0.125,0.1111111111111111,0.11764705882352941,0.04767707020457095,0.0628168061375618,No,1.0,1.0,1.0,0.9626543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q391,Which ancient archaeoastronomical site in the U.K. is also associated with the summer solstice during which time light illuminates a quartz-rich stone in the chamber.,Bryn Celli Ddu,"Bryn Celli Ddu
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Yes,0.0,0.5833333333333333,0.6791666666666667,0.682936507936508,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q392,What is the price difference of an iPhone (8GB) from when it was first released compared to the price of the iPhone X when it was released?,$400,"$900
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182594418525696,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q393,What's the star sign of the author of A Court of Thorns and Roses?,Pisces,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04873008280992508,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q394,"What was the average launch mass of Apollo 11, Apollo 12, and Apollo 13 in kilograms, rounded to the nearest integer?","The average launch mass in kilograms rounded to the nearest integer of Apollo 11, Apollo 12, and Apollo 13 is 47,906 kilograms.","2,940,000 kg
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536742568016052,No,1.0,1.0,1.0,0.8444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q395,What was the second starring role of the actress who won an Oscar for portraying union activist Cyrstal Lee Sutton?,The Flying Nun,"Not found in the context.
",0.2,0.3333333333333333,0.25,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.0,0.13735707104206085,No,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q396,"What is the scientific name of an amphibian that is listed as endangered by the Canadian government (as of 2024), and its only population in Canada occurs on an island which is the southernmost inhabited part of Canada?",Ambystoma texanum,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224503293633461,No,1.0,0.8333333333333333,0.8055555555555556,0.7607709750566893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q397,What were the names of the parents of the first overall pick in the 2007 NHL entry draft?,Donna and Patrick were the names of Patrick Kane's parents.,"The answer is not found in the context.
",0.125,0.09090909090909091,0.10526315789473685,0.0,0.0,0.0,0.125,0.09090909090909091,0.10526315789473685,0.045400138092837265,-0.02857341431081295,No,1.0,1.0,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q398,"Of the counties that Wisconsin Highway 34 runs through, what is the seat of the most populous county based on 2020 census data? ",Wausau,"Stevens Point
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046212688088417,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q399,Emma Lazarus's most famous poem inspired the founding of an order of nursing nuns.  What disease does this order specialize in treating?,Cancer,"Incurable cancer.
",0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.6361464858055115,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q400,How many times did the victor of the Immortal Game of 1851 lose a chess match to an American-born opponent?,2,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2223912626504898,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q401,"How many years were between the publication of a book considered 'one of the seminal works of fiction of the 20th century', and the Japanese release of the retail version of the game ""Resident Evil: Revelations 2"" for the PS3, of which the author of the 20th century book was a great inspiration for the plot?",100,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09107456356287003,No,1.0,1.0,0.9166666666666666,0.7944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q402,The actress who played Aunt Rose in A Brooklyn State of Mind (1997) also starred in a mafia movie where she sang a popular Sicilian song. How many years later did her version of the song occur after the earliest recording?,45 years,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10196109116077423,No,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q403,"Put in chronological order the Major League Baseball seasons in which Barry Bonds, Tony Gwynn, and Benny Kauff hit for a .370 batting average.","1914, 1987, 2002 ","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17436009645462036,No,0.0,0.5833333333333333,0.6791666666666667,0.7295918367346939,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q404,What famous film maker once provided editorial assistance for a 90s documentary on Mongolian-Tuvan throat singing before directing a series of superhero movies?,Christopher Nolan,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050031695514917374,No,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q405,"How many of the first 8 Harry Potter films based on the original 7 books were released in years when a United States presidential election took place, and what movies were they?","One of the original 8 Harry Potter films based on the original 7 books coincided with a U.S. presidential election, and the film was Harry Potter and the Prisoner of Azkaban.","Answer not found in the context.
",0.16666666666666666,0.03125,0.05263157894736842,0.0,0.0,0.0,0.16666666666666666,0.03125,0.05263157894736842,0.0012400028617357858,-0.029032856225967407,No,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q406,In which year did the 4th Sheriff of Yorkshire to be part of the House of Plantagenet die?,1190,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08126573264598846,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q407,How many more medals did France win in the 2008 Summer Olympics than in the 2004 Summer Olympics?,10,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11775638163089752,No,1.0,0.8333333333333333,0.8041666666666667,0.7801587301587302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q408,"How many colours are on the flag of the country whose capital is the southernmost by latitude out of all landlocked countries, as of 2024? What are the names of these colours?","4 - blue, white, green, black","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10730572789907455,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q409,"This 90s rock musical depiction of La bohème, had this music, lyrics and story written by a talent who passed the day before their Off-Broadway preview performance. Aside from Broadway, what was the name of his Netflix success? ","Tick, Tick... Boom!","The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04767707020457095,0.1515377014875412,No,1.0,1.0,1.0,0.9472222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q410,"What German-born Author had books published in 1995, 1999, & 2005 detailing their studies and activism with what Tang's animal mascot of the time?",Birutė Galdikas,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08734245598316193,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q411,This author won the Popular Fiction Book of the Year award in 2009 at the Irish Book Awards. What is their astrological sign?,Virgo,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030014242976903915,No,0.0,0.3333333333333333,0.41666666666666663,0.41547619047619044,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q412,What is the name of the 2nd track on the album by Corinne Bailey Rae that came out 10 years before her album The Heart Speaks in Whispers?,Enchantment,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991335868835449,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q413,Which of the following albums came out on a date closest to the date that Nancy Kerrigan was assaulted? What about which album was closest to the date of Harding's plea deal? Awake by Dream Theater Inside Out by Fates Warning Promised Land by Queensryche Dreamspace by Stratovarius,Dreamspace' by Stratovarius.,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06567274736060395,0.009453178383409977,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q414,Which U.S. National Park was the first to be established after the Portland Trail Blazers won their only playoff series with LaMarcus Aldridge on the team?,Gateway Arch National Park,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549617648124695,No,0.0,0.0,0.0,0.20833333333333331,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q415,"As of August 3rd, 2024, which Moose Jaw Warrior with a retired number was born on May 29, 1967?",Mike Keane,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059145238250494,No,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q416,"As of July 2024, which protagonist of a 'shonen jump' series shares a name with a station on a West Japan Railway Company regional line?",Light Yagami,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008232842199504375,No,1.0,1.0,1.0,0.8385912698412699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q417,"What's the fifth song on the fifth album of the pop singer who was parodied in the fifth song on ""Weird Al"" Yankovic's fifth album?",Keep Walking,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11053173243999481,No,1.0,1.0,1.0,0.9626543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q418,I'm thinking of a painting. It was done by the same man who painted The Anti-Slavery Society Convention in the 1840's. The painting is about an election. Can you tell me the name of it?,Mock Election,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053306564688682556,No,1.0,1.0,1.0,0.7392857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q419,In what year was the former South Korean prime minister who is from the same clan as the oldest member of the band BTS born?,1948,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13566052913665771,No,0.0,0.5,0.5333333333333333,0.5819444444444444,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q420,What is the birth year of the American President who once pet the cat who was buried at the Hagia Sofia in 2020?,1961,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06026974692940712,No,0.0,0.5,0.5,0.43333333333333335,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
q421,"There was a popular movie that came out in 2016 starring Emma Stone and Ryan Gosling, tell me where the director of this movie was born. ","Providence, Rhode Island","The context does not contain the director's place of birth.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19585701823234558,No,1.0,1.0,0.7,0.666156462585034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q422,By what amount was the budget of Peter Jackson's King Kong higher than the budget of John Guillermin's version of King Kong?,$183 million,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09110338985919952,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q423,"What was the age difference at their deaths (in years) between Edgar Allan Poe and his rival, Rufus Wilmot Griswold, multiplied by 100?",200,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11477291584014893,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q424,How old was the vice president to the fifth US president when he died?,50,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207265198230743,No,1.0,0.8333333333333333,0.8333333333333333,0.6805555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q425,Who was the manager for the MLB World Series winning team the year that another team broke the record for the longest consecutive winning streak in a regular season? Base your answer on the following:  -- The team who broke the record did so in the 2010s ,A. J. Hinch,"Dusty Baker
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043903410434723,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q426,What award was won in 2003 by the Swiss architecture firm that designed Roche Tower?,The Stirling Prize.,"The answer is not found in the context.
",0.125,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.125,0.3333333333333333,0.18181818181818182,0.05669791110976001,0.10286208242177963,No,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q427,How many New Zealanders have won Australian Idol during seasons 1 to 8?,1,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13674989342689514,No,1.0,1.0,1.0,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q428,Who was the mayor of France's 25th President's hometown when they were first elected President?,Brigitte Fouré,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400543287396431,No,1.0,0.8333333333333333,0.8055555555555556,0.7708333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q429,"Of the Jason Statham movies that came out the year Dennis Hopper died, which could he have lived to see the premiere of?",13,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10289319604635239,No,1.0,1.0,1.0,0.9129251700680272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q430,Whose memoir was co-written with the author of Pill Head: The Secret Life of a Painkiller Addict and published post-humously 2 years after her death?,Edith Windsor,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09548037499189377,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q431,"What day of the year do John of Lancaster (Duke of Bedford), Fritz Koenig (German Sculptor), Edith Windsor (LGBT Activist), and Ulf Merbold (German Physicist and Astronaut) all have in common? ",They are all born on June 20.,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056930253302784645,0.07480436563491821,No,1.0,0.8333333333333333,0.7555555555555555,0.6916666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q432,"In 2024's version of the world, which country was the birthplace of the Emperor who reigned from the year 363 to 364 over the Empire that the Goths played a major part in collapsing?",Serbia,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12726019322872162,No,1.0,1.0,1.0,0.9055555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q433,"Who was Prime Minister in Australia at the same time that Norman Gunston released ""Salute to ABBA""?",Malcolm Fraser,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1395455002784729,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q434,Which one was longer and by how much? James Cameron's film Titanic (1997) or the actual sinking of the Titanic in 1912?,"James Cameron's film Titanic was longer than the actual sinking Titanic, with a running time of 195 minutes, 35 minutes longer than the actual sinking of the Titanic in 1912.","The provided text states that Titanic (1997) was a three-hour film.  It does not state the duration of the actual sinking.  Answer not found in the context.
",0.39285714285714285,0.3548387096774194,0.3728813559322034,0.1111111111111111,0.1,0.10526315789473685,0.2857142857142857,0.25806451612903225,0.2711864406779661,0.0654996067445251,0.7984805703163147,No,0.0,0.5833333333333333,0.6791666666666667,0.7083900226757369,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q435,"I'm thinking of the  screenplay, co-wrote by the same author as Lonesome Dove, that won an Oscar for Best Adapted Screenplay 20 years after Lonesome Dove won the Pulitzer Prize. What was the name of the screenplay? ",Brokeback Mountain,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08786679059267044,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q436,What was the founding name of the company that ran the coal mining camp in the city where baseball great Willie Mays was born?,Sewanee Furnace Company,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776278167963028,No,1.0,0.8333333333333333,0.7555555555555555,0.6787301587301587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q437,"Which original Saturday Night Live cast member's daughter, tied with Hannah Waddingham for the Best Supporting Actress in a Streaming Series, Comedy award at the 1st Hollywood Critics Association TV Awards in 2021?",Laraine Newman,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07095669209957123,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q438,Who was the youngest climber to podium at the first year climbing was in the olympics?,Alberto Ginés López (18 at the time).,"Not found in the context.
",0.2,0.1111111111111111,0.14285714285714285,0.0,0.0,0.0,0.2,0.1111111111111111,0.14285714285714285,0.049557253064055715,0.1334044337272644,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q439,"As of January 1st, 2024, how many buildings in New York City were 750ft or taller the last time Halley's Comet came close to Earth?",12,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12552718818187714,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q440,What novel by Ernest Hemingway won a Pulitzer prize for fiction that was subsequently overturned twelve years before the same author won again?,For Whom the Bell Tolls by Ernest Hemingway,"The answer is not found in the context.
",0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.04767707020457095,0.10499703139066696,No,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q441,Who was the successor of the Egyptian Pharaoh that was in power when the Treasury of Atreus was completed?,Merneptah,"Merneptah
",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,1.0,1.0,0.8666666666666667,0.7885912698412698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q442,"What is the age difference between the youngest and oldest person, in the 20th Century, to win two Nobel Prizes?",20 years.,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08116697886877475,0.0633435845375061,No,1.0,1.0,0.8875,0.8555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
